Date,Product,Category,Region,Salesperson,CustomerSegment,Quantity,SalesAmount,Profit,Target
2023-05-27,Laptop,Electronics,East,SP_19,Corporate,6,2237.988709545787,116.32200004820506,2392.8244903497734
2023-05-28,Monitor,Electronics,East,SP_13,Consumer,2,3526.7590029696257,678.141420999651,3578.6874173557844
2024-12-11,Tablet,Electronics,East,SP_6,Consumer,8,2983.159162089582,618.620626998145,2592.3601621193898
2024-05-03,Tablet,Electronics,South,SP_11,Corporate,4,894.8962717960494,111.18047383779596,779.6172125066653
2024-10-01,Phone,Accessories,South,SP_14,Home Office,8,8359.325113676397,1936.965156411906,8267.607574741256
2024-07-04,Headphones,Accessories,East,SP_6,Home Office,3,4548.863518688405,656.6646308309752,5222.89995089367
2023-12-04,Laptop,Electronics,West,SP_6,Consumer,5,5117.833040293365,1174.2524177558687,4330.134414843766
2024-10-02,Headphones,Accessories,South,SP_17,Corporate,3,877.617277727295,75.43672928189926,1052.5738450369972
2024-04-17,Printer,Electronics,South,SP_11,Home Office,7,10094.366829114968,2810.518572975559,11612.205314189565
2023-05-31,Monitor,Electronics,East,SP_15,Consumer,3,4068.596151012395,1097.9690289099522,3893.7421621588624
2024-02-19,Laptop,Accessories,West,SP_9,Home Office,8,11414.028128193591,1000.5151151388028,10286.862401367089
2023-10-25,Keyboard,Electronics,East,SP_17,Home Office,9,5221.480359854601,1486.1037182727982,6102.85808899172
2024-09-02,Mouse,Electronics,South,SP_7,Home Office,2,3264.514272922717,618.4461290470089,2772.5018541733402
2023-09-20,Laptop,Electronics,East,SP_7,Consumer,3,3187.5083434399207,718.5039681620644,2992.802501448456
2023-05-24,Laptop,Accessories,East,SP_1,Corporate,7,8158.045413439546,2121.6910003817425,6800.260630656583
2023-12-12,Headphones,Accessories,East,SP_8,Corporate,5,5912.470086888242,419.14970741275084,6984.902952665414
2024-09-15,Headphones,Accessories,West,SP_5,Home Office,7,5013.7611070971325,462.8758872308051,5249.654453245428
2024-07-25,Tablet,Accessories,East,SP_19,Corporate,2,1300.4827756133523,159.4362366774133,1215.2645554545315
2023-01-02,Mouse,Electronics,South,SP_8,Home Office,4,834.316139467062,141.25065713515178,759.388931981647
2023-10-31,Monitor,Accessories,East,SP_17,Consumer,1,913.8986156997206,124.75961435075334,893.4617566034228
2023-09-11,Laptop,Accessories,West,SP_19,Consumer,5,5365.926855451589,946.8800074641421,4488.873573874704
2024-10-13,Tablet,Accessories,North,SP_12,Consumer,8,12296.3739374363,1186.3450192606026,14211.40595274609
2024-03-28,Headphones,Electronics,West,SP_15,Home Office,1,319.92852969973995,70.55656923933901,321.3285851846228
2023-02-06,Phone,Accessories,East,SP_4,Corporate,7,13042.266596223764,833.8406245879576,14216.582497195632
2023-06-09,Mouse,Accessories,North,SP_12,Consumer,7,4725.876699912722,663.3352848914272,4222.56297071626
2023-01-09,Tablet,Electronics,East,SP_13,Home Office,7,6020.680695615923,570.5095347970237,6029.709936649164
2023-08-21,Tablet,Electronics,West,SP_14,Corporate,1,287.0524380714712,66.73490323356476,253.87906648747284
2023-04-09,Printer,Electronics,North,SP_5,Corporate,3,4126.936618417866,1118.0421614219863,4648.737594402835
2024-10-20,Tablet,Electronics,North,SP_16,Corporate,2,2952.1220706035206,205.75273029236715,3277.1802434184533
2023-07-27,Printer,Accessories,East,SP_7,Home Office,5,9359.12095560789,2304.772109726572,8042.1141557088395
2023-05-11,Laptop,Electronics,East,SP_15,Home Office,2,1612.5844119348237,441.7361726664331,1338.1269962312813
2024-02-08,Laptop,Accessories,West,SP_13,Home Office,5,3316.3185689041006,973.31480717439,3746.3744318699114
2023-06-01,Headphones,Accessories,East,SP_16,Consumer,5,7534.778532137836,1468.1256979661123,6358.291897199589
2023-02-23,Phone,Accessories,North,SP_12,Home Office,4,5888.966396789081,776.4482736592089,6003.174610004486
2023-04-30,Keyboard,Accessories,South,SP_7,Consumer,7,13207.763128952676,1723.5259166536055,13389.963153766934
2024-11-03,Keyboard,Accessories,South,SP_16,Consumer,6,3417.441141719467,494.64904220136106,3011.372676536673
2024-09-19,Keyboard,Electronics,West,SP_13,Consumer,2,2939.053441700327,597.1182351159858,3046.4540558924264
2024-08-09,Headphones,Accessories,East,SP_3,Home Office,4,1281.4537557633505,221.12446034906617,1282.8660241447196
2024-09-16,Printer,Accessories,West,SP_15,Consumer,7,7452.638145140954,1590.4582399569963,7480.031724813849
2024-02-24,Headphones,Accessories,South,SP_3,Home Office,9,3734.130591704475,223.40731404152154,3524.571147684674
2024-02-26,Mouse,Electronics,South,SP_7,Home Office,9,12380.965007130444,946.7771928988442,14056.993855412104
2023-04-14,Mouse,Accessories,East,SP_18,Consumer,3,3847.9205131351027,1131.807618589485,3208.196898334279
2023-09-11,Phone,Accessories,North,SP_14,Consumer,1,287.8992805335115,86.0376565099021,280.8311283872283
2023-08-15,Mouse,Electronics,East,SP_18,Consumer,9,6977.808725873049,1651.4010386649736,6307.426521148417
2023-04-22,Keyboard,Accessories,South,SP_19,Home Office,8,7288.484304785239,831.610866460787,8304.304420061895
2024-05-24,Keyboard,Accessories,North,SP_14,Home Office,7,4525.559395863352,1304.9243862833944,4027.8935564624835
2024-04-17,Headphones,Electronics,West,SP_20,Consumer,6,1617.6364754031492,167.30518230341178,1790.4161131784008
2023-04-09,Tablet,Accessories,South,SP_6,Consumer,7,5417.155890936341,1261.427168822833,5658.794245186976
2023-06-02,Mouse,Accessories,West,SP_8,Corporate,9,14640.523403503423,1153.886672619068,16835.37360562196
2023-12-04,Headphones,Accessories,North,SP_7,Consumer,6,5089.17815678974,1080.0565578178139,5280.1117910109915
2024-12-06,Laptop,Accessories,West,SP_20,Corporate,3,2346.1966782655077,562.8027284050208,2399.20605139745
2023-06-12,Laptop,Accessories,South,SP_18,Corporate,3,5685.466944722556,1506.1372538391433,6370.292671745354
2024-12-20,Tablet,Electronics,East,SP_18,Home Office,4,1099.7411747444094,256.8737329078517,1127.2287507733656
2024-11-11,Tablet,Electronics,West,SP_15,Home Office,8,12648.950017244555,3552.7275262493376,14392.188130395365
2023-06-10,Tablet,Electronics,South,SP_20,Corporate,9,9626.116292692468,1734.9227796647756,7890.78947026159
2024-08-02,Headphones,Accessories,South,SP_19,Corporate,8,15200.260108151786,3334.285762777961,15170.770713782733
2024-02-02,Laptop,Accessories,North,SP_2,Consumer,2,1816.4946789882104,258.64617474506844,2043.6956670743868
2023-10-04,Keyboard,Accessories,South,SP_8,Corporate,4,5897.904826439757,310.2142370988597,6719.754618982368
2024-05-18,Tablet,Electronics,East,SP_11,Consumer,4,1303.5346236117068,311.77059790427273,1477.7157238744212
2024-01-27,Phone,Accessories,East,SP_18,Home Office,2,3743.580732101972,1001.2774268511945,3899.8846908576634
2023-05-15,Printer,Accessories,West,SP_13,Consumer,8,6561.414401899733,613.3683621686122,7857.874673277254
2023-07-14,Headphones,Accessories,West,SP_9,Home Office,3,3429.624709235147,196.03799286234488,2992.5345526550364
2024-02-05,Tablet,Electronics,West,SP_9,Corporate,2,898.5337915466816,81.87930631604821,781.5294453458005
2024-10-01,Printer,Electronics,West,SP_17,Corporate,7,13314.029177375034,3645.6784019635934,10826.024160419543
2023-02-02,Monitor,Accessories,East,SP_7,Corporate,1,1411.3467270738083,174.83424156757368,1687.5964959313733
2024-11-18,Tablet,Accessories,North,SP_9,Consumer,6,1782.632749830012,193.28378971854804,1674.2633016164905
2024-04-04,Laptop,Accessories,West,SP_1,Home Office,3,1438.1166075681303,77.1512977305414,1588.8623946390685
2024-04-14,Mouse,Electronics,North,SP_2,Home Office,3,2759.1035872703087,342.8566599346163,2273.18164508659
2024-01-10,Tablet,Electronics,South,SP_4,Home Office,5,2950.939111458446,675.4987910911574,2713.3154552053675
2023-01-22,Headphones,Electronics,South,SP_14,Home Office,3,2244.978075388185,650.5325099554766,2356.191901838853
2024-10-31,Mouse,Accessories,West,SP_4,Home Office,4,7981.9363583084705,1023.1669713994598,8061.053618315311
2023-02-07,Monitor,Electronics,South,SP_2,Consumer,3,4156.702964608934,457.9494942448565,3670.7814612216175
2023-08-18,Phone,Accessories,North,SP_8,Home Office,7,13019.941789162094,3541.6488272535294,12819.918573267249
2023-12-31,Mouse,Accessories,North,SP_18,Corporate,3,2953.3112242133766,777.0935973754615,2491.1558104056658
2024-07-16,Printer,Electronics,South,SP_19,Home Office,4,5914.032448332088,780.8894656636177,6015.052336548095
2024-03-13,Keyboard,Accessories,West,SP_14,Corporate,2,2054.885051780639,138.09092307424163,1723.5894503172744
2023-10-10,Tablet,Electronics,North,SP_20,Consumer,2,1581.6083542780868,471.3151143133656,1667.6070164055827
2023-01-27,Monitor,Accessories,North,SP_10,Consumer,9,10210.604973317113,2248.130894394751,8803.001922409016
2023-08-14,Monitor,Accessories,East,SP_17,Corporate,1,969.159875217476,272.9591534941254,987.4133782074435
2023-10-04,Mouse,Electronics,West,SP_8,Home Office,1,1964.9731676252486,266.19220056469464,1673.4660025954618
2024-08-31,Phone,Accessories,East,SP_14,Consumer,1,1093.0995293895216,231.65113316749506,1049.6861780987472
2023-10-11,Laptop,Accessories,South,SP_8,Consumer,3,4980.010917653496,1088.7514384716685,4684.8587078073815
2024-04-25,Tablet,Accessories,South,SP_5,Consumer,2,2800.5500858650544,751.1813748103016,3087.786488838686
2024-03-28,Monitor,Accessories,East,SP_16,Home Office,3,3189.9870809740814,951.4599313130873,3370.108610033501
2024-10-20,Phone,Accessories,West,SP_8,Corporate,5,5267.350652197025,406.4632491898711,6188.270685484113
2024-05-30,Keyboard,Accessories,North,SP_10,Corporate,9,7338.61989640501,1524.8126545282828,8577.116658372675
2024-06-30,Monitor,Accessories,South,SP_8,Home Office,2,785.134507475402,105.29437866194728,855.7953659027808
2023-07-11,Phone,Accessories,West,SP_9,Consumer,1,1570.6447920871701,397.23900995826966,1740.6424257953327
2023-02-18,Headphones,Electronics,West,SP_18,Home Office,6,11115.423766565822,2651.4397966178717,11670.80554414986
2024-05-26,Laptop,Electronics,South,SP_3,Home Office,3,1776.9562151646355,485.3393954505447,1913.187082800781
2023-01-17,Laptop,Accessories,South,SP_17,Corporate,7,13063.486023507887,1775.6637345736535,13676.019133221998
2023-06-21,Monitor,Accessories,West,SP_20,Home Office,6,3708.885555029404,356.54475972930504,3429.628772486331
2023-08-08,Printer,Electronics,North,SP_15,Home Office,7,8078.996684995567,447.98375360767795,7596.485337911367
2023-06-07,Monitor,Accessories,East,SP_17,Consumer,5,4092.597965144241,466.0514317236881,4214.940170054607
2024-04-21,Mouse,Electronics,South,SP_8,Consumer,1,406.1158146420648,57.58433297737247,441.88274753579776
2023-02-15,Tablet,Electronics,East,SP_2,Corporate,3,885.3272247599555,253.66107601458566,852.0810789627809
2024-01-08,Phone,Electronics,West,SP_17,Consumer,3,2572.871273578828,444.7031972410325,2205.1233734277916
2024-06-01,Monitor,Accessories,East,SP_18,Home Office,7,1996.5326933229435,377.5640501185483,1964.1227132542867
2023-04-09,Tablet,Accessories,North,SP_5,Home Office,3,1162.7147627043971,313.970414313742,1378.1368894407908
2023-02-06,Mouse,Accessories,West,SP_9,Home Office,5,2280.6782091818577,618.6735988723575,2019.8478691579462
2023-10-07,Headphones,Electronics,North,SP_9,Corporate,4,813.7930844887932,148.09321643676938,862.3176413206943
2023-12-15,Headphones,Electronics,West,SP_2,Consumer,4,1903.4159540743049,149.27706108448803,2270.807056927273
2024-05-11,Tablet,Electronics,North,SP_2,Home Office,7,8673.71137276752,1020.2803521666343,8244.320052673927
2023-10-29,Monitor,Accessories,West,SP_19,Consumer,1,1675.1416197726855,275.0951908419549,1935.0456104919645
2023-06-30,Laptop,Electronics,North,SP_3,Consumer,7,3837.2174885416803,912.461055365987,4395.929734753461
2024-08-29,Phone,Electronics,West,SP_17,Consumer,8,2764.5654954040037,630.1009760550651,2586.5771943678997
2023-04-09,Phone,Accessories,North,SP_14,Consumer,3,4539.3766715537095,956.3425260614871,3810.3842361927345
2024-11-30,Headphones,Electronics,West,SP_14,Corporate,3,644.0786418689665,173.94077326061887,561.2602159726966
2023-04-26,Headphones,Electronics,North,SP_14,Corporate,4,6085.967134661944,1525.5182721610015,5759.148698711586
2023-07-10,Laptop,Accessories,South,SP_6,Corporate,6,2616.0661473623177,773.1222619229371,3096.5164364520456
2023-09-10,Printer,Accessories,East,SP_3,Home Office,7,4276.391782704483,1164.4171372452788,3890.5759641818813
2023-06-10,Monitor,Electronics,West,SP_1,Home Office,1,416.1258395984532,41.160715807217876,487.1776199160221
2023-09-13,Headphones,Accessories,North,SP_16,Home Office,4,2580.8347307700406,166.2164448791832,2251.896696446368
2023-11-19,Headphones,Electronics,South,SP_4,Corporate,7,11457.016824618617,1760.1155562070203,13610.07637084221
2023-05-08,Headphones,Accessories,West,SP_1,Consumer,2,877.1587784502726,179.27030138255668,804.7421410070849
2023-01-18,Phone,Electronics,West,SP_17,Corporate,1,1989.498138128361,419.3382107231965,2095.412862254588
2024-07-19,Monitor,Accessories,West,SP_18,Home Office,1,788.7759969760255,92.19071114141455,653.0091036057103
2024-07-23,Mouse,Electronics,East,SP_8,Home Office,6,11157.255755489952,2956.340747682292,10263.176523869479
2023-11-19,Monitor,Accessories,North,SP_2,Consumer,5,2710.2977185199197,358.60387073823415,2396.6733482862314
2024-11-16,Tablet,Accessories,North,SP_18,Corporate,1,538.2155358999231,150.58121690198377,431.3079903866159
2024-09-17,Laptop,Accessories,West,SP_16,Consumer,3,3652.812688432599,613.3085300623802,3151.31041864077
2023-10-15,Printer,Accessories,West,SP_10,Corporate,7,2037.561069798942,107.17095764397885,2113.442818744723
2024-10-24,Headphones,Accessories,West,SP_8,Home Office,9,14776.246941696603,1337.402954327299,14125.620260085741
2024-09-30,Headphones,Accessories,South,SP_12,Consumer,9,8921.767060822473,674.3054964692233,9716.057640940313
2023-06-04,Monitor,Accessories,West,SP_16,Consumer,6,8751.32191221083,533.8870734829794,9350.1734715266
2024-05-04,Printer,Electronics,East,SP_12,Corporate,3,1543.0138988785045,352.5853535991067,1727.7432198091967
2024-01-21,Headphones,Electronics,North,SP_11,Corporate,1,1356.2432314151426,133.0189368537232,1555.3533127143385
2023-04-14,Printer,Accessories,East,SP_20,Corporate,3,3807.9815334991454,988.7612493566445,4295.137377433936
2024-01-28,Mouse,Accessories,West,SP_19,Home Office,2,3120.3805069045975,362.32986987433895,3055.552529589499
2023-09-03,Keyboard,Electronics,South,SP_1,Corporate,5,3676.6116338587353,213.54413564624127,3395.3180931496395
2023-06-25,Laptop,Electronics,West,SP_3,Home Office,8,15037.584279589733,3837.1228767816874,15051.433671965344
2023-02-08,Printer,Accessories,West,SP_12,Corporate,5,9651.709624561587,1607.3615792329233,9787.329682807533
2024-04-21,Phone,Electronics,West,SP_9,Corporate,1,1762.6225001984385,352.3065695122968,1630.901380178971
2024-11-12,Tablet,Electronics,West,SP_5,Home Office,3,3688.9823372669257,494.533249139815,3748.015712625197
2024-06-21,Phone,Accessories,West,SP_1,Corporate,5,4782.5944359521545,294.1778574183591,4028.436019113532
2024-02-12,Headphones,Accessories,North,SP_10,Home Office,7,2130.704473981431,303.71971871092745,1901.4762937114547
2024-06-08,Mouse,Accessories,East,SP_17,Home Office,5,9525.050213148907,1710.428436116686,10462.498366141614
2024-05-20,Mouse,Electronics,South,SP_4,Corporate,5,9566.032093285301,506.2502107874637,8352.417260160946
2023-02-05,Phone,Accessories,West,SP_15,Corporate,7,1635.4745327440166,316.58290715672257,1399.3367701510567
2024-11-15,Laptop,Accessories,South,SP_19,Consumer,8,6739.180671626369,1841.552140319505,6165.927609730026
2023-01-20,Phone,Electronics,North,SP_8,Corporate,8,14272.52370291897,1490.9096900699676,13536.34188790403
2023-11-17,Monitor,Accessories,East,SP_15,Consumer,7,2418.7356162991905,681.3391753542985,2252.8574549446093
2024-05-26,Headphones,Electronics,West,SP_7,Corporate,3,1661.45843423512,123.61604592491712,1578.1232578652393
2024-02-04,Headphones,Electronics,North,SP_15,Home Office,2,3923.238340550527,1005.757801247093,3358.1544596292815
2024-10-15,Phone,Electronics,North,SP_8,Home Office,1,1725.1198618166275,448.6710533096723,1494.2264782811985
2024-04-15,Tablet,Electronics,East,SP_10,Consumer,6,11050.285736104648,1264.5943208861308,9882.646153332362
2023-05-23,Tablet,Electronics,West,SP_18,Corporate,9,4102.901582216138,1187.6293875665442,3942.0547395518915
2023-04-02,Headphones,Electronics,East,SP_4,Consumer,3,1741.1061784209626,268.3909627358172,1626.8193431983343
2023-12-20,Keyboard,Accessories,East,SP_15,Corporate,5,6448.749259165742,550.168735307387,7200.247628448322
2024-12-27,Tablet,Accessories,South,SP_11,Corporate,9,9928.159180243727,1965.066773277839,10029.497542173116
2023-02-20,Phone,Accessories,South,SP_3,Home Office,9,6635.7549268621915,1985.1104794810299,6836.688312138161
2024-10-26,Tablet,Electronics,East,SP_15,Consumer,7,12536.463376689304,3445.307060958063,12840.311817905556
2024-11-28,Headphones,Accessories,South,SP_3,Home Office,4,7289.998031856126,872.2534151049691,6994.826182313882
2024-07-28,Laptop,Electronics,North,SP_15,Home Office,2,1450.0624365278002,281.66977036101423,1728.7547497074686
2023-07-09,Printer,Accessories,East,SP_6,Home Office,2,960.7113061309832,75.74431905989647,782.9139162038747
2023-05-05,Tablet,Electronics,West,SP_1,Consumer,4,1873.4654295462572,309.985840162586,1660.5181899085035
2023-05-30,Monitor,Accessories,West,SP_14,Corporate,1,1071.9653517054903,193.7765148550725,979.6282710277546
2023-11-10,Laptop,Electronics,North,SP_16,Corporate,4,1757.0131668897411,226.33768869508327,2024.9914563503191
2024-07-23,Keyboard,Accessories,West,SP_1,Consumer,6,6312.074398628432,1079.6599425197353,7369.647658022441
2023-12-08,Monitor,Electronics,West,SP_17,Corporate,6,6188.88798688646,1732.793417472402,7045.687095952393
2023-11-01,Phone,Accessories,East,SP_8,Consumer,7,12539.788686391279,2194.8945054057776,12123.22182721206
